datetimestamp_utc,pop_ping_drop_rate,pop_ping_latency_ms,downlink_throughput_bps,uplink_throughput_bps,snr,scheduled,obstructed,power_w
2024-10-03T23:58:16,0.0,25.15768814086914,1361362.0,416838.3125,,,,40.7508659362793
2024-10-03T23:58:17,0.0,24.18174934387207,51556.38671875,265591.71875,,,,40.50635528564453
2024-10-03T23:58:18,0.0,25.14674949645996,2507304.5,1826845.875,,,,40.73607635498047
2024-10-03T23:58:19,0.0,26.21231460571289,4302727.0,512971.78125,,,,41.07254409790039
2024-10-03T23:58:20,0.0,28.6126651763916,760829.9375,322692.96875,,,,40.747779846191406
2024-10-03T23:58:21,0.0,27.919065475463867,2426212.0,432122.375,,,,40.659732818603516
2024-10-03T23:58:22,0.0,26.262439727783203,159391.9375,365684.59375,,,,40.62929153442383
2024-10-03T23:58:23,0.0,26.59724998474121,128614.140625,370961.03125,,,,40.44187545776367
2024-10-03T23:58:24,0.0,27.826435089111328,719440.5625,358663.3125,,,,40.10313415527344
2024-10-03T23:58:25,0.0,28.337501525878906,4087332.5,498560.125,,,,40.23186492919922
2024-10-03T23:58:26,0.0,28.758625030517578,76730.59375,305160.78125,,,,40.347328186035156
2024-10-03T23:58:27,0.0,28.884689331054688,190639.5,286798.125,,,,39.405357360839844
2024-10-03T23:58:28,0.0,27.38224983215332,1706637.125,500959.28125,,,,37.504295349121094
2024-10-03T23:58:29,0.0,25.095874786376953,4477671.0,557985.0625,,,,35.582889556884766
2024-10-03T23:58:30,0.0,24.98674964904785,353554.65625,388031.84375,,,,34.62343978881836
2024-10-03T23:58:31,0.0,26.188934326171875,174667.59375,348085.28125,,,,33.136417388916016
2024-10-03T23:58:32,0.0,26.805686950683594,64793.609375,267328.15625,,,,32.98677062988281
2024-10-03T23:58:33,0.0,26.13730812072754,37211.86328125,148092.484375,,,,32.78132629394531
2024-10-03T23:58:34,0.0,25.59412384033203,6235797.5,607385.5625,,,,31.7806453704834
2024-10-03T23:58:35,0.0,26.552560806274414,94246.0078125,308423.9375,,,,31.316009521484375
2024-10-03T23:58:36,0.0,26.336374282836914,1540836.25,518516.625,,,,31.025516510009766
2024-10-03T23:58:37,0.0,26.28681182861328,3531016.75,575903.125,,,,31.840469360351562
2024-10-03T23:58:38,0.0,26.96087646484375,1446716.125,520026.59375,,,,32.6978759765625
2024-10-03T23:58:39,0.0,27.053064346313477,99522.4453125,331148.6875,,,,31.94063377380371
2024-10-03T23:58:40,0.0,25.720233917236328,2439994.5,1095627.75,,,,31.601892471313477
2024-10-03T23:58:41,0.0,26.684999465942383,437306.53125,564175.8125,,,,32.227684020996094
2024-10-03T23:58:42,0.0,30.8077335357666,1526064.0,3610037.5,,,,33.72261428833008
2024-10-03T23:58:43,0.0,27.7463321685791,128194.7109375,1605244.0,,,,36.39344787597656
2024-10-03T23:58:44,0.0,24.912628173828125,275750.3125,3633601.0,,,,37.752220153808594
2024-10-03T23:58:45,0.0,25.95018768310547,1934673.0,635311.25,,,,38.869422912597656
2024-10-03T23:58:46,0.0,29.45231056213379,4417181.0,3751620.5,,,,39.768707275390625
2024-10-03T23:58:47,0.0,30.536373138427734,907882.25,5613547.5,,,,41.556358337402344
2024-10-03T23:58:48,0.0,27.03162384033203,313255.78125,5353676.5,,,,42.719581604003906
2024-10-03T23:58:49,0.0,25.917125701904297,352044.71875,3610138.0,,,,42.22079086303711
2024-10-03T23:58:50,0.0,25.358060836791992,5195677.5,3571491.75,,,,42.10279083251953
2024-10-03T23:58:51,0.0,26.35293960571289,1355884.25,1318764.625,,,,41.15215301513672
2024-10-03T23:58:52,0.0,26.211063385009766,362178.15625,3614055.5,,,,39.665470123291016
2024-10-03T23:58:53,0.0,25.565937042236328,406956.53125,5954343.0,,,,39.86967086791992
2024-10-03T23:58:54,0.0,25.39231300354004,1195821.25,2633209.25,,,,40.78380584716797
2024-10-03T23:58:55,0.0,25.43337631225586,4774477.0,3100362.5,,,,41.652679443359375
2024-10-03T23:58:56,0.0,25.965436935424805,413793.25,1960694.5,,,,42.071495056152344
2024-10-03T23:58:57,0.0,31.021625518798828,168090.921875,1855602.0,,,,41.39431381225586
2024-10-03T23:58:58,0.0,32.62031173706055,496379.09375,2121638.25,,,,41.58818817138672
2024-10-03T23:58:59,0.0,26.259748458862305,466851.1875,2563776.75,,,,41.120216369628906
2024-10-03T23:59:00,0.0,24.779748916625977,3848626.25,2079225.5,,,,40.640968322753906
2024-10-03T23:59:01,0.0,25.303876876831055,302568.6875,2064923.0,,,,39.58381271362305
2024-10-03T23:59:02,0.0,25.860063552856445,842316.9375,1954990.25,,,,38.49669647216797
2024-10-03T23:59:03,0.0,25.607877731323242,2019658.0,2208376.5,,,,38.58308792114258
2024-10-03T23:59:04,0.0,23.624818801879883,148922.953125,1571907.75,,,,39.5397834777832
2024-10-03T23:59:05,0.0,25.73918914794922,487696.90625,2688632.75,,,,38.35548400878906
2024-10-03T23:59:06,0.0,26.23581314086914,1737339.375,1871129.375,,,,36.268585205078125
2024-10-03T23:59:07,0.0,23.81231117248535,1503154.625,3357213.25,,,,37.792877197265625
2024-10-03T23:59:08,0.0,25.554187774658203,1729907.125,8992521.0,,,,41.060142517089844
2024-10-03T23:59:09,0.0,25.578248977661133,409808.65625,7318037.0,,,,41.64957809448242
2024-10-03T23:59:10,0.0,24.676998138427734,1335340.625,2424542.5,,,,39.65533447265625
2024-10-03T23:59:11,0.0,24.824249267578125,3721899.5,3113482.25,,,,38.15441131591797
2024-10-03T23:59:12,0.0,29.40535545349121,379005.6875,1309168.125,,,,38.13615417480469
2024-10-03T23:59:13,0.0,33.01528549194336,2811484.0,2280527.0,,,,39.14813995361328
2024-10-03T23:59:14,0.0,32.32373809814453,196914.1875,2488715.5,,,,36.84828186035156
2024-10-03T23:59:15,0.0,35.73786926269531,1663830.125,2616599.75,,,,33.72610092163086
2024-10-03T23:59:16,0.0,35.09346008300781,1315300.125,2200524.75,,,,33.68317794799805
2024-10-03T23:59:17,0.0,32.09479904174805,1183825.5,1785481.625,,,,34.7606086730957
2024-10-03T23:59:18,0.0,31.92733383178711,2383656.5,3978372.75,,,,34.32773208618164
2024-10-03T23:59:19,0.0,33.999359130859375,1671799.25,3144142.5,,,,32.84697341918945
2024-10-03T23:59:20,0.0,34.17449951171875,544311.625,3595885.75,,,,32.15201950073242
2024-10-03T23:59:21,0.0,34.39640426635742,813787.25,4270405.5,,,,32.77334213256836
2024-10-03T23:59:22,0.0,36.455265045166016,239251.484375,2586820.25,,,,33.58576202392578
2024-10-03T23:59:23,0.0,37.44920349121094,364090.75,5092699.0,,,,33.117767333984375
2024-10-03T23:59:24,0.0,34.95640182495117,285204.28125,4471681.5,,,,32.6823844909668
2024-10-03T23:59:25,0.0,30.791200637817383,947694.625,3352381.25,,,,32.69780731201172
2024-10-03T23:59:26,0.0,32.189666748046875,4632046.5,5379933.0,,,,33.281776428222656
2024-10-03T23:59:27,0.0,29.988332748413086,3971678.75,4828214.5,,,,35.24443817138672
2024-10-03T23:59:28,0.0,23.929126739501953,3309356.25,3633005.5,,,,36.23565673828125
2024-10-03T23:59:29,0.0,22.502059936523438,715346.9375,3311856.0,,,,36.270137786865234
2024-10-03T23:59:30,0.0,23.68143653869629,290581.375,3388997.75,,,,35.06051254272461
2024-10-03T23:59:31,0.0,23.718250274658203,329781.34375,4386705.0,,,,34.659690856933594
2024-10-03T23:59:32,0.0,23.1534366607666,258671.109375,2950642.5,,,,34.780418395996094
2024-10-03T23:59:33,0.0,22.144187927246094,206938.578125,3761854.5,,,,34.85509490966797
2024-10-03T23:59:34,0.0,20.96299934387207,5532345.5,5941961.5,,,,35.362857818603516
2024-10-03T23:59:35,0.0,22.526765823364258,3404197.75,2317277.5,,,,35.196533203125
2024-10-03T23:59:36,0.0,22.781883239746094,244804.75,1102430.875,,,,35.53667068481445
2024-10-03T23:59:37,0.0,21.15282440185547,194246.609375,1101675.875,,,,36.61098098754883
2024-10-03T23:59:38,0.0,22.426177978515625,594005.75,1370975.375,,,,35.79795837402344
2024-10-03T23:59:39,0.0,23.428186416625977,857936.5,1433889.875,,,,33.83514404296875
2024-10-03T23:59:40,0.0,22.798471450805664,6112879.5,1582561.25,,,,34.615257263183594
2024-10-03T23:59:41,0.0,22.77056312561035,271774.125,1648755.75,,,,35.69073486328125
2024-10-03T23:59:42,0.0,24.149131774902344,194020.109375,1061452.5,,,,35.283180236816406
2024-10-03T23:59:43,0.0,24.188867568969727,953113.625,1023905.125,,,,38.26051330566406
2024-10-03T23:59:44,0.0,22.75994300842285,209052.5,1467318.5,,,,42.90837478637695
2024-10-03T23:59:45,0.0,23.03612518310547,250970.375,1073364.375,,,,44.67986297607422
2024-10-03T23:59:46,0.0,22.757686614990234,2058522.5,1482954.875,,,,45.41740417480469
2024-10-03T23:59:47,0.0,25.981624603271484,1466119.0,913586.5,,,,47.846126556396484
2024-10-03T23:59:48,0.0,29.38637924194336,1615327.125,734565.25,,,,49.3720703125
2024-10-03T23:59:49,0.0,26.984811782836914,1662211.125,1041303.0625,,,,49.0781364440918
2024-10-03T23:59:50,0.0,25.318124771118164,1686487.75,953952.5,,,,48.01013946533203
2024-10-03T23:59:51,0.0,24.301313400268555,532424.9375,1170689.0,,,,46.88425064086914
2024-10-03T23:59:52,0.0,23.49074935913086,225343.171875,1420426.25,,,,46.46088790893555
2024-10-03T23:59:53,0.0,23.87543487548828,2626196.25,1025549.25,,,,47.32195281982422
2024-10-03T23:59:54,0.0,26.53033447265625,4085789.0,962324.3125,,,,49.000274658203125
2024-10-03T23:59:55,0.0,25.613937377929688,2418788.0,1094126.125,,,,49.57917785644531
2024-10-03T23:59:56,0.0,21.92664909362793,384374.40625,1851273.5,,,,48.06189727783203
2024-10-03T23:59:57,0.0,24.1654109954834,222356.828125,1620242.875,,,,46.75609588623047
2024-10-03T23:59:58,0.0,25.489938735961914,180078.25,1218235.625,,,,45.321197509765625
2024-10-03T23:59:59,0.0,23.309812545776367,3925080.0,1193547.875,,,,42.27603530883789
2024-10-04T00:00:00,0.0,22.391437530517578,2286088.5,1758210.25,,,,41.608558654785156
2024-10-04T00:00:01,0.0,22.06962776184082,579552.125,3183569.0,,,,42.04061508178711
2024-10-04T00:00:02,0.0,22.547561645507812,641200.0,977323.1875,,,,41.64255905151367
2024-10-04T00:00:03,0.05882352963089943,24.092586517333984,385498.46875,2307060.25,,,,40.77613830566406
2024-10-04T00:00:04,0.05882352963089943,23.587413787841797,4352664.0,1297759.625,,,,40.300872802734375
2024-10-04T00:00:05,0.0,22.5836238861084,246146.921875,489836.0,,,,39.040245056152344
2024-10-04T00:00:06,0.0,23.29168701171875,221081.765625,1293187.75,,,,37.778114318847656
2024-10-04T00:00:07,0.0,22.775707244873047,87568.6796875,624129.1875,,,,37.736785888671875
2024-10-04T00:00:08,0.0,21.695751190185547,249259.09375,1486218.125,,,,37.930397033691406
2024-10-04T00:00:09,0.0,23.534875869750977,772414.625,581649.3125,,,,38.207923889160156
2024-10-04T00:00:10,0.0,23.250764846801758,7779628.5,2249304.5,,,,39.50419235229492
2024-10-04T00:00:11,0.0,21.49687957763672,990627.5,882322.1875,,,,40.340354919433594
2024-10-04T00:00:12,0.0,26.148601531982422,2139640.25,2143557.75,,,,39.932037353515625
2024-10-04T00:00:13,0.0,29.05466651916504,6728142.0,2219390.75,,,,40.429988861083984
2024-10-04T00:00:14,0.0,28.239498138427734,4505261.5,4040213.75,,,,40.15681838989258
2024-10-04T00:00:15,0.0,28.22319984436035,307853.53125,2642805.75,,,,37.722694396972656
2024-10-04T00:00:16,0.0,27.809467315673828,311041.1875,2023315.5,,,,35.41291427612305
2024-10-04T00:00:17,0.0,27.216001510620117,207559.328125,3284274.25,,,,35.34528732299805
2024-10-04T00:00:18,0.0,26.09099769592285,1615763.375,5164237.0,,,,35.83723449707031
2024-10-04T00:00:19,0.0,24.18673324584961,6199760.0,2763325.0,,,,36.60498046875
2024-10-04T00:00:20,0.0,24.470930099487305,1681664.25,2973501.5,,,,36.38312530517578
2024-10-04T00:00:21,0.0,25.55769157409668,257890.96875,2765531.0,,,,35.017513275146484
2024-10-04T00:00:22,0.0,24.635189056396484,1178968.5,2876000.75,,,,35.926876068115234
2024-10-04T00:00:23,0.0,24.836872100830078,746711.9375,3796180.75,,,,37.3061408996582
2024-10-04T00:00:24,0.0,26.90912628173828,234428.046875,3144864.0,,,,37.577518463134766
2024-10-04T00:00:25,0.0,26.42506217956543,175581.953125,1508229.75,,,,37.39280319213867
2024-10-04T00:00:26,0.0,24.238250732421875,605087.0625,3722453.25,,,,37.49922561645508
2024-10-04T00:00:27,0.0,26.694686889648438,960982.125,3644078.5,,,,38.82082748413086
2024-10-04T00:00:28,0.0,26.71487808227539,8707467.0,1565708.5,,,,40.14295196533203
2024-10-04T00:00:29,0.0,21.928529739379883,814592.5625,2299149.75,,,,40.947383880615234
2024-10-04T00:00:30,0.0,23.478750228881836,2406507.0,456340.28125,,,,39.842247009277344
2024-10-04T00:00:31,0.0,24.715688705444336,169022.0625,282914.1875,,,,37.70381164550781
2024-10-04T00:00:32,0.0,23.797500610351562,92442.4609375,310948.90625,,,,36.4834098815918
2024-10-04T00:00:33,0.0,25.642436981201172,45147.48828125,269576.3125,,,,34.504676818847656
2024-10-04T00:00:34,0.0,24.744375228881836,62226.6953125,306511.34375,,,,32.943275451660156
2024-10-04T00:00:35,0.0,20.698705673217773,4836267.5,591262.625,,,,33.72053909301758
2024-10-04T00:00:36,0.0,20.925823211669922,1092683.25,422282.53125,,,,34.98195266723633
2024-10-04T00:00:37,0.0,21.70599937438965,2191213.5,397846.5,,,,35.53440475463867
2024-10-04T00:00:38,0.0,22.08852767944336,82954.9453125,315990.46875,,,,35.44013214111328
2024-10-04T00:00:39,0.0,22.484115600585938,3833434.5,914903.5625,,,,35.45652770996094
2024-10-04T00:00:40,0.0,21.21429443359375,1616325.375,534798.9375,,,,36.045806884765625
2024-10-04T00:00:41,0.0,19.759313583374023,1416903.0,606144.0625,,,,35.91547393798828
2024-10-04T00:00:42,0.0,20.843563079833984,1331641.25,628248.0,,,,35.48690414428711
2024-10-04T00:00:43,0.0,22.34937286376953,2571712.25,855663.1875,,,,36.1721076965332
2024-10-04T00:00:44,0.0,23.70106315612793,12455531.0,686674.6875,,,,38.057106018066406
2024-10-04T00:00:45,0.0,23.127561569213867,2767502.5,524371.875,,,,40.175479888916016
2024-10-04T00:00:46,0.0,21.074687957763672,385834.03125,545804.75,,,,39.93703842163086
2024-10-04T00:00:47,0.0,21.22800064086914,2296943.5,486874.8125,,,,38.54914474487305
2024-10-04T00:00:48,0.0,22.041561126708984,11034987.0,1273013.25,,,,38.52155303955078
2024-10-04T00:00:49,0.0,23.69431495666504,3303375.0,586598.5625,,,,38.87516403198242
2024-10-04T00:00:50,0.0,24.851625442504883,3475274.5,633037.9375,,,,38.35407638549805
2024-10-04T00:00:51,0.0,24.238353729248047,124998.6484375,460157.09375,,,,36.682823181152344
2024-10-04T00:00:52,0.0,22.61511993408203,5879198.0,1192801.375,,,,36.361549377441406
2024-10-04T00:00:53,0.0,23.494998931884766,1730544.625,391311.78125,,,,37.2974853515625
2024-10-04T00:00:54,0.0,25.147438049316406,136851.75,421267.5,,,,37.11505126953125
2024-10-04T00:00:55,0.0,23.525375366210938,299724.96875,247145.171875,,,,37.198890686035156
2024-10-04T00:00:56,0.0,23.612438201904297,874101.3125,530722.0625,,,,38.168701171875
2024-10-04T00:00:57,0.0,27.718334197998047,454838.71875,329856.84375,,,,38.808040618896484
2024-10-04T00:00:58,0.0,33.75221633911133,303818.59375,357136.59375,,,,37.494667053222656
2024-10-04T00:00:59,0.0,36.38560485839844,65959.625,354083.15625,,,,34.41082763671875
2024-10-04T00:01:00,0.0,34.980464935302734,1684440.875,381564.21875,,,,32.6495361328125
2024-10-04T00:01:01,0.0,30.5444393157959,11477688.0,861392.625,,,,34.1885986328125
2024-10-04T00:01:02,0.0,28.997373580932617,2608613.75,541199.4375,,,,36.155731201171875
2024-10-04T00:01:03,0.0,27.929187774658203,169592.484375,362798.90625,,,,35.60372543334961
2024-10-04T00:01:04,0.0,29.413875579833984,53217.328125,276052.3125,,,,34.761478424072266
2024-10-04T00:01:05,0.0,30.618749618530273,99623.109375,286160.59375,,,,34.86107635498047
2024-10-04T00:01:06,0.0,31.198436737060547,2956925.5,477932.5625,,,,36.087249755859375
2024-10-04T00:01:07,0.0,31.61225128173828,5755709.0,550393.375,,,,37.819129943847656
2024-10-04T00:01:08,0.0,30.384498596191406,4504699.5,449881.0625,,,,38.30207824707031
2024-10-04T00:01:09,0.0,30.76993751525879,5445532.0,455920.84375,,,,38.63410186767578
2024-10-04T00:01:10,0.0,31.668811798095703,6217963.5,384693.1875,,,,39.199527740478516
2024-10-04T00:01:11,0.0,30.92012596130371,6726162.0,412258.125,,,,37.88252258300781
2024-10-04T00:01:12,0.0,28.168123245239258,7388828.5,342985.0,,,,36.92182159423828
2024-10-04T00:01:13,0.0,26.975811004638672,27621304.0,970117.375,,,,39.873538970947266
2024-10-04T00:01:14,0.0,27.4034366607666,39025232.0,897849.5,,,,43.20204162597656
2024-10-04T00:01:15,0.0,28.55674934387207,84493680.0,911766.1875,,,,43.67646408081055
2024-10-04T00:01:16,0.0,30.026124954223633,44104616.0,647969.625,,,,44.60590744018555
2024-10-04T00:01:17,0.0,30.537866592407227,39745.2265625,259778.40625,,,,44.18655776977539
2024-10-04T00:01:18,0.0,28.585264205932617,2004483.0,1529696.25,,,,43.81464385986328
2024-10-04T00:01:19,0.0,27.484498977661133,162017.578125,335317.8125,,,,43.718658447265625
2024-10-04T00:01:20,0.0,27.994564056396484,4174347.5,557624.3125,,,,41.82389450073242
2024-10-04T00:01:21,0.0,27.975000381469727,8772412.0,627644.0625,,,,41.584598541259766
2024-10-04T00:01:22,0.0,27.18393898010254,739615.1875,397032.8125,,,,42.44715881347656
2024-10-04T00:01:23,0.0,28.559873580932617,95445.578125,275599.3125,,,,42.80064392089844
2024-10-04T00:01:24,0.0,29.550251007080078,252153.171875,313725.5625,,,,42.222496032714844
2024-10-04T00:01:25,0.0,27.795997619628906,80983.625,278812.15625,,,,42.07025909423828
2024-10-04T00:01:26,0.0,28.434999465942383,1498733.875,721017.625,,,,41.518821716308594
2024-10-04T00:01:27,0.0,33.43666458129883,4608399.0,554260.5,,,,40.8701286315918
2024-10-04T00:01:28,0.0,32.21133041381836,92970.9453125,349419.0625,,,,39.26176071166992
2024-10-04T00:01:29,0.0,27.366561889648438,78961.96875,511562.46875,,,,38.568397521972656
2024-10-04T00:01:30,0.0,22.343374252319336,183165.25,338203.5,,,,40.363216400146484
2024-10-04T00:01:31,0.0,28.188800811767578,2912742.75,384391.1875,,,,38.54814910888672
2024-10-04T00:01:32,0.0,32.268333435058594,58988.69140625,264190.8125,,,,34.52201461791992
2024-10-04T00:01:33,0.0,30.83406639099121,2109944.75,492176.40625,,,,33.132469177246094
2024-10-04T00:01:34,0.0,26.97224998474121,2277935.0,453832.09375,,,,33.43362808227539
2024-10-04T00:01:35,0.0,22.911706924438477,84339.0625,288358.40625,,,,33.804691314697266
2024-10-04T00:01:36,0.0,21.339767456054688,3635329.0,471473.3125,,,,35.336421966552734
2024-10-04T00:01:37,0.0,25.24687385559082,257068.890625,380666.65625,,,,35.83076095581055
2024-10-04T00:01:38,0.0,28.53325080871582,66882.375,336492.21875,,,,34.60778045654297
2024-10-04T00:01:39,0.0,25.19243621826172,3701683.0,403869.53125,,,,34.91495895385742
2024-10-04T00:01:40,0.0,22.512123107910156,298231.78125,337792.46875,,,,37.040287017822266
2024-10-04T00:01:41,0.0,25.519412994384766,5286039.5,525772.8125,,,,36.80309295654297
2024-10-04T00:01:42,0.0,26.001998901367188,1118251.75,444881.4375,,,,36.11003875732422
2024-10-04T00:01:43,0.0,21.644813537597656,125107.703125,281412.625,,,,38.096378326416016
2024-10-04T00:01:44,0.0,20.315353393554688,651601.875,335544.3125,,,,40.77266311645508
2024-10-04T00:01:45,0.0,22.328353881835938,77628.1796875,393123.71875,,,,43.30084228515625
2024-10-04T00:01:46,0.0,22.68529510498047,57210.3046875,291202.125,,,,44.511444091796875
2024-10-04T00:01:47,0.0,20.961999893188477,385439.75,380389.8125,,,,45.72315216064453
2024-10-04T00:01:48,0.0,21.630313873291016,922553.9375,1775859.875,,,,45.91709899902344
2024-10-04T00:01:49,0.0,22.875686645507812,7596681.5,854916.625,,,,45.511756896972656
2024-10-04T00:01:50,0.0,23.845312118530273,1031228.375,467245.46875,,,,44.16135025024414
2024-10-04T00:01:51,0.0,22.94900131225586,407342.40625,525043.0,,,,40.75212860107422
2024-10-04T00:01:52,0.0,23.658748626708984,723030.875,806547.875,,,,39.423553466796875
2024-10-04T00:01:53,0.0,22.855812072753906,1019878.5625,467002.1875,,,,40.78752517700195
2024-10-04T00:01:54,0.0,21.734819412231445,912672.1875,399482.28125,,,,42.07002258300781
2024-10-04T00:01:55,0.0,21.027626037597656,875191.875,302182.8125,,,,43.816627502441406
2024-10-04T00:01:56,0.0,20.634437561035156,432617.28125,422425.125,,,,44.47699737548828
2024-10-04T00:01:57,0.0,22.847124099731445,7062881.0,611865.0625,,,,43.46757507324219
2024-10-04T00:01:58,0.0,24.5310001373291,57520.68359375,288039.625,,,,41.318294525146484
2024-10-04T00:01:59,0.0,24.781002044677734,36247.17578125,268318.0,,,,36.949256896972656
2024-10-04T00:02:00,0.0,22.77888298034668,178845.125,1021069.75,,,,35.29828643798828
2024-10-04T00:02:01,0.0,20.972999572753906,764093.125,341122.75,,,,35.61383056640625
2024-10-04T00:02:02,0.0,19.61993980407715,39854.27734375,266296.375,,,,34.87055206298828
2024-10-04T00:02:03,0.0,21.710880279541016,2822045.25,425881.25,,,,34.210166931152344
2024-10-04T00:02:04,0.0,22.776060104370117,1673149.75,373175.625,,,,35.221065521240234
2024-10-04T00:02:05,0.0,21.355749130249023,125392.9140625,301167.8125,,,,36.491310119628906
2024-10-04T00:02:06,0.0,21.518625259399414,122926.6640625,357614.75,,,,35.2239875793457
2024-10-04T00:02:07,0.0,21.622238159179688,1352092.625,394457.5,,,,34.31427764892578
2024-10-04T00:02:08,0.0,21.700471878051758,116744.2578125,303390.78125,,,,36.14877700805664
2024-10-04T00:02:09,0.0,21.57770538330078,31499.22265625,259853.90625,,,,37.75589370727539
2024-10-04T00:02:10,0.0,20.62029457092285,7646845.5,621730.0625,,,,36.86918258666992
2024-10-04T00:02:11,0.0,19.77699851989746,35156.65625,156741.140625,,,,34.554534912109375
2024-10-04T00:02:12,0.0,21.006498336791992,119604.7734375,373091.71875,,,,33.26445007324219
2024-10-04T00:02:13,0.0,27.628141403198242,157462.5625,449193.1875,,,,33.132057189941406
2024-10-04T00:02:14,0.0,33.650856018066406,95563.0234375,371816.65625,,,,32.16960525512695
2024-10-04T00:02:15,0.0,41.30778121948242,647306.9375,293332.84375,,,,30.227853775024414
2024-10-04T00:02:16,0.0,42.63166427612305,1361563.375,386656.09375,,,,28.770645141601562
2024-10-04T00:02:17,0.0,28.796249389648438,2697927.25,418239.21875,,,,30.208667755126953
2024-10-04T00:02:18,0.0,31.907060623168945,947283.5625,1265497.0,,,,31.546356201171875
2024-10-04T00:02:19,0.0,34.445377349853516,1141278.5,691137.4375,,,,30.87109375
2024-10-04T00:02:20,0.0,32.154685974121094,1590924.625,598653.0,,,,30.097576141357422
2024-10-04T00:02:21,0.0,34.785335540771484,1294605.5,517392.5625,,,,30.72538185119629
2024-10-04T00:02:22,0.0,38.25700378417969,1926938.75,536636.0,,,,30.431589126586914
2024-10-04T00:02:23,0.0,37.07206344604492,4718516.5,581875.8125,,,,29.390323638916016
2024-10-04T00:02:24,0.0,26.083810806274414,51011.125,306209.34375,,,,29.472454071044922
2024-10-04T00:02:25,0.0,24.237586975097656,91427.4375,270977.21875,,,,30.375484466552734
2024-10-04T00:02:26,0.0,28.591625213623047,245056.40625,377923.5625,,,,30.204614639282227
2024-10-04T00:02:27,0.0,29.34943962097168,967894.375,373620.21875,,,,29.32440185546875
2024-10-04T00:02:28,0.0,25.01564598083496,177410.671875,395506.09375,,,,31.726022720336914
2024-10-04T00:02:29,0.0,21.979116439819336,3319674.25,860151.0625,,,,33.69780349731445
2024-10-04T00:02:30,0.0,21.001176834106445,3316369.0,506026.0,,,,34.93925857543945
2024-10-04T00:02:31,0.0,21.891176223754883,47034.92578125,285002.96875,,,,35.412506103515625
2024-10-04T00:02:32,0.0,22.94129753112793,242732.765625,306771.40625,,,,35.107810974121094
2024-10-04T00:02:33,0.0,21.88625144958496,1248090.625,382361.15625,,,,36.566551208496094
2024-10-04T00:02:34,0.0,21.171398162841797,125543.90625,333103.25,,,,36.66146469116211
2024-10-04T00:02:35,0.0,21.089937210083008,564066.75,331735.90625,,,,36.40129470825195
2024-10-04T00:02:36,0.0,24.798688888549805,5554718.0,655418.75,,,,36.010623931884766
2024-10-04T00:02:37,0.0,24.680124282836914,165817.609375,324697.84375,,,,35.89579391479492
2024-10-04T00:02:38,0.0,21.350122451782227,134175.78125,324068.71875,,,,35.80990219116211
2024-10-04T00:02:39,0.0,21.77617645263672,737467.6875,358537.5,,,,35.09202194213867
